source,target,type,source_type,target_type,0
2,309,atiende_a,health_post,cuadra,0.22366202
2,310,atiende_a,health_post,cuadra,0.21520247
2,311,atiende_a,health_post,cuadra,0.23756757
1,312,atiende_a,health_post,cuadra,0.22941278
2,313,atiende_a,health_post,cuadra,0.2116323
2,314,atiende_a,health_post,cuadra,0.19042513
2,315,atiende_a,health_post,cuadra,0.18806991
2,316,atiende_a,health_post,cuadra,0.1859939
2,317,atiende_a,health_post,cuadra,0.17929228
2,318,atiende_a,health_post,cuadra,0.19216046
2,319,atiende_a,health_post,cuadra,0.20142876
2,320,atiende_a,health_post,cuadra,0.2123583
2,321,atiende_a,health_post,cuadra,0.22643821
1,322,atiende_a,health_post,cuadra,0.2156207
1,323,atiende_a,health_post,cuadra,0.18612975
1,324,atiende_a,health_post,cuadra,0.20295647
1,325,atiende_a,health_post,cuadra,0.21610627
2,326,atiende_a,health_post,cuadra,0.21634012
2,327,atiende_a,health_post,cuadra,0.19538048
2,328,atiende_a,health_post,cuadra,0.1831677
2,329,atiende_a,health_post,cuadra,0.20828873
2,330,atiende_a,health_post,cuadra,0.19015355
2,331,atiende_a,health_post,cuadra,0.20268077
1,332,atiende_a,health_post,cuadra,0.2174859
1,333,atiende_a,health_post,cuadra,0.20343743
1,334,atiende_a,health_post,cuadra,0.20988685
1,335,atiende_a,health_post,cuadra,0.19329312
1,336,atiende_a,health_post,cuadra,0.18279022
1,337,atiende_a,health_post,cuadra,0.18519649
1,338,atiende_a,health_post,cuadra,0.16084659
1,339,atiende_a,health_post,cuadra,0.16732208
2,340,atiende_a,health_post,cuadra,0.22641742
1,341,atiende_a,health_post,cuadra,0.173425
2,342,atiende_a,health_post,cuadra,0.21175897
2,343,atiende_a,health_post,cuadra,0.2257138
2,344,atiende_a,health_post,cuadra,0.22463946
2,345,atiende_a,health_post,cuadra,0.22370411
2,346,atiende_a,health_post,cuadra,0.12394502
2,347,atiende_a,health_post,cuadra,0.060150705
2,348,atiende_a,health_post,cuadra,0.048458982
2,349,atiende_a,health_post,cuadra,0.05202723
2,350,atiende_a,health_post,cuadra,0.0721203
2,351,atiende_a,health_post,cuadra,0.06235715
2,352,atiende_a,health_post,cuadra,0.045665517
2,353,atiende_a,health_post,cuadra,0.038350523
2,354,atiende_a,health_post,cuadra,0.03224844
2,355,atiende_a,health_post,cuadra,0.026676457
2,356,atiende_a,health_post,cuadra,0.036320772
2,357,atiende_a,health_post,cuadra,0.12151157
2,358,atiende_a,health_post,cuadra,0.045816723
2,359,atiende_a,health_post,cuadra,0.07410926
2,360,atiende_a,health_post,cuadra,0.08554311
2,361,atiende_a,health_post,cuadra,0.07848587
2,362,atiende_a,health_post,cuadra,0.06107157
2,363,atiende_a,health_post,cuadra,0.08034539
2,364,atiende_a,health_post,cuadra,0.06619021
2,365,atiende_a,health_post,cuadra,0.05532892
