attr0,attr1,attr2,attr3,attr4,attr5,attr6,attr7,cuadra_id
0.70682025,0.8709452,0.0,1.0,0.0,0.0,0.0,1.0,2191
0.71108687,0.87708735,0.0,1.0,0.0,0.0,0.0,1.0,2192
0.7155068,0.87766683,0.0,1.0,0.0,0.0,0.0,1.0,2193
0.71761817,0.87211776,0.0,1.0,0.0,0.0,0.0,1.0,2194
0.6765102,0.87581915,0.0,1.0,0.0,0.0,0.0,1.0,2195
0.6771324,0.8718159,0.0,1.0,0.0,0.0,0.0,1.0,2196
0.6811465,0.8753904,0.0,1.0,0.0,0.0,0.0,1.0,2197
0.6841121,0.8683106,0.0,1.0,0.0,0.0,0.0,1.0,2198
0.68527937,0.87589085,0.0,1.0,0.0,0.0,0.0,1.0,2199
0.68958074,0.8760798,0.0,1.0,0.0,0.0,0.0,1.0,2200
0.6937094,0.87697077,0.0,1.0,0.0,0.0,0.0,1.0,2201
0.6979759,0.8778072,0.0,1.0,0.0,0.0,0.0,1.0,2202
0.7288789,0.91563785,0.0,1.0,0.0,0.0,0.0,0.0,2203
0.73785055,0.89089745,0.0,1.0,0.0,0.0,0.0,1.0,2204
0.74094415,0.8872407,0.0,1.0,0.0,0.0,0.0,0.0,2205
0.7408371,0.8834137,0.0,1.0,0.0,0.0,0.0,1.0,2206
0.733806,0.8837537,0.0,1.0,0.0,0.0,0.0,1.0,2207
0.72580963,0.87960315,0.0,1.0,0.0,0.0,0.0,1.0,2208
0.72816306,0.8757267,0.0,1.0,0.0,0.0,0.0,1.0,2209
0.7322108,0.90924084,0.0,1.0,0.0,0.0,0.0,1.0,2210
0.7299607,0.9071973,0.0,1.0,0.0,0.0,0.0,1.0,2211
0.73631865,0.9011962,0.0,1.0,0.0,0.0,0.0,0.0,2212
0.7331702,0.89959204,0.0,1.0,0.0,0.0,0.0,1.0,2213
0.72988725,0.89720815,0.0,1.0,0.0,0.0,0.0,1.0,2214
0.7352966,0.89470774,0.0,1.0,0.0,0.0,0.0,1.0,2215
0.72731096,0.891652,0.0,1.0,0.0,0.0,0.0,1.0,2216
0.7220868,0.88768995,0.0,1.0,0.0,0.0,0.0,1.0,2217
0.6980299,0.89812845,0.0,1.0,0.0,0.0,0.0,1.0,2218
0.72022915,0.8936746,0.0,1.0,0.0,0.0,0.0,1.0,2219
0.7198754,0.88929534,0.0,1.0,0.0,0.0,0.0,1.0,2220
0.72666186,0.8963328,0.0,1.0,0.0,0.0,0.0,1.0,2221
0.72578967,0.9013286,0.0,1.0,0.0,0.0,0.0,1.0,2222
0.72457844,0.90668726,0.0,1.0,0.0,0.0,0.0,1.0,2223
0.7233867,0.9123677,0.0,1.0,0.0,0.0,0.0,1.0,2224
0.7223252,0.91790044,0.0,1.0,0.0,0.0,0.0,1.0,2225
0.7131975,0.91488945,0.0,1.0,0.0,0.0,0.0,1.0,2226
0.71501523,0.90960646,0.0,1.0,0.0,0.0,0.0,1.0,2227
0.7055485,0.9065648,0.0,1.0,0.0,0.0,0.0,1.0,2228
0.6997492,0.8929147,0.0,1.0,0.0,0.0,0.0,1.0,2229
0.70388454,0.911886,0.0,1.0,0.0,0.0,0.0,1.0,2230
0.6945713,0.9088643,0.0,1.0,0.0,0.0,0.0,1.0,2231
0.6961072,0.903594,0.0,1.0,0.0,0.0,0.0,1.0,2232
0.71334165,0.8875902,0.0,1.0,0.0,0.0,0.0,1.0,2233
0.7000425,0.8874246,0.0,1.0,0.0,0.0,0.0,1.0,2234
0.7040419,0.88842404,0.0,1.0,0.0,0.0,0.0,1.0,2235
0.7106227,0.8905228,0.0,1.0,0.0,0.0,0.0,1.0,2236
0.70894945,0.89589655,0.0,1.0,0.0,0.0,0.0,1.0,2237
0.7168703,0.90416896,0.0,1.0,0.0,0.0,0.0,1.0,2238
0.7185748,0.89897805,0.0,1.0,0.0,0.0,0.0,1.0,2239
0.71526325,0.92116076,0.0,1.0,0.0,0.0,0.0,1.0,2240
0.70221496,0.91725945,0.0,1.0,0.0,0.0,0.0,1.0,2241
0.69287395,0.91430914,0.0,1.0,0.0,0.0,0.0,1.0,2242
0.68970853,0.89096373,0.0,1.0,0.0,0.0,0.0,1.0,2243
0.6884391,0.89524233,0.0,1.0,0.0,0.0,0.0,1.0,2244
0.68664217,0.9007549,0.0,1.0,0.0,0.0,0.0,1.0,2245
0.6849397,0.9059944,0.0,1.0,0.0,0.0,0.0,1.0,2246
0.68310106,0.9114308,0.0,1.0,0.0,0.0,0.0,1.0,2247
0.63809574,0.8791873,0.0,1.0,0.0,0.0,0.0,1.0,2248
0.6769995,0.8976298,0.0,1.0,0.0,0.0,0.0,1.0,2249
0.6753911,0.9029872,0.0,1.0,0.0,0.0,0.0,1.0,2250
0.66554224,0.89977556,0.0,1.0,0.0,0.0,0.0,1.0,2251
0.66724193,0.89445394,0.0,1.0,0.0,0.0,0.0,1.0,2252
0.65741956,0.8913175,0.0,1.0,0.0,0.0,0.0,1.0,2253
0.6581759,0.8975307,0.0,1.0,0.0,0.0,0.0,0.0,2254
0.64600897,0.8935357,0.0,1.0,0.0,0.0,0.0,1.0,2255
0.64781237,0.8881746,0.0,1.0,0.0,0.0,0.0,1.0,2256
0.63813514,0.8850491,0.0,1.0,0.0,0.0,0.0,1.0,2257
0.63746804,0.8905517,0.0,1.0,0.0,0.0,0.0,1.0,2258
0.64968204,0.8835886,0.0,1.0,0.0,0.0,0.0,1.0,2259
0.63641334,0.89599186,0.0,1.0,0.0,0.0,0.0,1.0,2260
0.64131683,0.90165186,0.0,1.0,0.0,0.0,0.0,0.0,2261
0.6440002,0.8982828,0.0,1.0,0.0,0.0,0.0,1.0,2262
0.6545237,0.9015009,0.0,1.0,0.0,0.0,0.0,1.0,2263
0.66104347,0.9036127,0.0,1.0,0.0,0.0,0.0,1.0,2264
0.6726112,0.90797764,0.0,1.0,0.0,0.0,0.0,1.0,2265
0.661561,0.8816302,0.0,1.0,0.0,0.0,0.0,1.0,2266
0.65917885,0.8859175,0.0,1.0,0.0,0.0,0.0,1.0,2267
0.6689984,0.88902485,0.0,1.0,0.0,0.0,0.0,1.0,2268
0.6707717,0.8837023,0.0,1.0,0.0,0.0,0.0,1.0,2269
0.6782728,0.88609946,0.0,1.0,0.0,0.0,0.0,1.0,2270
0.6787754,0.89204806,0.0,1.0,0.0,0.0,0.0,1.0,2271
0.64027226,0.87487334,0.0,1.0,0.0,0.0,0.0,1.0,2272
0.65389097,0.877882,0.0,1.0,0.0,0.0,0.0,1.0,2273
0.647206,0.8728028,0.0,1.0,0.0,0.0,0.0,1.0,2274
0.6351728,0.80810916,0.0,1.0,0.0,0.0,1.0,0.0,2275
0.67000467,0.82008123,0.0,1.0,0.0,0.0,0.0,1.0,2276
0.67679584,0.8199999,0.0,1.0,0.0,0.0,0.0,1.0,2277
0.6838031,0.81961155,0.0,1.0,0.0,0.0,0.0,1.0,2278
0.6845125,0.83474153,0.0,1.0,0.0,0.0,0.0,1.0,2279
0.677144,0.83467287,0.0,1.0,0.0,0.0,0.0,1.0,2280
0.6740444,0.84549224,0.0,0.0067225317,0.0,0.0,0.0,1.0,2281
0.68494827,0.84520084,0.0,0.004980953,0.0,0.0,0.0,1.0,2282
0.6854024,0.8520091,0.0,0.005660395,0.0,0.0,0.0,1.0,2283
0.6744,0.8522576,0.0,0.0068735597,0.0,0.0,0.0,1.0,2284
0.6412128,0.80592555,0.0,1.0,0.0,0.0,0.0,0.0,2285
0.67108524,0.85868573,0.0,1.0,0.0,0.0,0.0,1.0,2286
0.66104656,0.85898423,0.0,1.0,0.0,0.0,0.0,1.0,2287
0.6510743,0.85927147,0.0,1.0,0.0,0.0,0.0,1.0,2288
0.6470103,0.85275733,0.0,1.0,0.0,0.0,0.0,1.0,2289
0.6609652,0.8524982,0.0,1.0,0.0,0.0,0.0,1.0,2290
0.6606605,0.84576035,0.0,1.0,0.0,0.0,0.0,1.0,2291
0.64673144,0.84609735,0.0,1.0,0.0,0.0,0.0,1.0,2292
0.6467338,0.83932763,0.0,1.0,0.0,0.0,0.0,1.0,2293
0.6606519,0.83911514,0.0,1.0,0.0,0.0,0.0,1.0,2294
0.6455016,0.8112156,0.0,1.0,0.0,0.0,1.0,0.0,2295
0.65059423,0.83190644,0.0,1.0,0.0,0.0,0.0,1.0,2296
0.63568723,0.8321595,0.0,1.0,0.0,0.0,0.0,1.0,2297
0.6359008,0.8429958,0.0,1.0,0.0,0.0,0.0,1.0,2298
0.6363126,0.8518932,0.0,1.0,0.0,0.0,0.0,1.0,2299
0.68234223,0.8582958,0.0,1.0,0.0,0.0,0.0,1.0,2300
0.6695631,0.8642371,0.0,1.0,0.0,0.0,0.0,0.0,2301
0.66161525,0.86403966,0.0,1.0,0.0,0.0,0.0,0.0,2302
0.66402346,0.8668219,0.0,1.0,0.0,0.0,0.0,0.0,2303
0.6504266,0.86378914,0.0,1.0,0.0,0.0,0.0,0.0,2304
0.6355027,0.82139486,0.0,1.0,0.0,0.0,1.0,0.0,2305
0.6438784,0.8589823,0.0,1.0,0.0,0.0,0.0,1.0,2306
0.64299935,0.81796443,0.0,1.0,0.0,0.0,1.0,0.0,2307
0.64293015,0.82485735,0.0,1.0,0.0,0.0,1.0,0.0,2308
0.6535487,0.824364,0.0,1.0,0.0,0.0,1.0,0.0,2309
0.65351915,0.8178706,0.0,1.0,0.0,0.0,1.0,0.0,2310
0.6632398,0.81995034,0.0,1.0,0.0,0.0,1.0,0.0,2311
0.618169,0.7966932,0.0,1.0,0.0,1.0,0.0,0.0,2312
0.6075169,0.79760396,0.0,1.0,0.0,1.0,0.0,0.0,2313
0.59575033,0.79844743,0.0,1.0,0.0,0.0,0.0,1.0,2314
0.6070109,0.7693926,0.0,1.0,0.0,1.0,0.0,0.0,2315
0.6215599,0.78882194,0.0,1.0,0.0,1.0,0.0,0.0,2316
0.6140686,0.7692697,0.0,1.0,0.0,1.0,0.0,0.0,2317
0.6213293,0.7691732,0.0,1.0,0.0,1.0,0.0,0.0,2318
0.62137944,0.7777445,0.0,1.0,0.0,1.0,0.0,0.0,2319
0.6071434,0.77808094,0.0,1.0,0.0,1.0,0.0,0.0,2320
0.6073233,0.7897431,0.0,1.0,0.0,1.0,0.0,0.0,2321
0.61446244,0.7868189,0.0,1.0,0.0,1.0,0.0,0.0,2322
0.61443675,0.7922936,0.0,1.0,0.0,1.0,0.0,0.0,2323
0.53604573,0.77566385,0.0,1.0,0.0,0.0,1.0,0.0,2324
0.5742498,0.782466,0.0,0.0021537594,0.0,0.0,1.0,0.0,2325
0.5742802,0.77867013,1.0,0.00084191107,0.0,0.0,1.0,0.0,2326
0.5740935,0.7749283,0.0,0.004447196,0.0,0.0,1.0,0.0,2327
0.5860237,0.7746668,0.0,1.0,0.0,0.0,1.0,0.0,2328
0.58615553,0.7783809,0.0,1.0,0.0,0.0,1.0,0.0,2329
0.586212,0.7821095,0.0,1.0,0.0,0.0,1.0,0.0,2330
0.5973634,0.78189355,0.0,1.0,0.0,0.0,1.0,0.0,2331
0.59726864,0.7781848,0.0,1.0,0.0,0.0,1.0,0.0,2332
0.59702665,0.77454716,0.0,1.0,0.0,0.0,1.0,0.0,2333
0.5361615,0.7793186,0.0,1.0,0.0,0.0,1.0,0.0,2334
0.5361638,0.7830297,0.0,1.0,0.0,0.0,1.0,0.0,2335
0.5472258,0.7828439,0.0,1.0,0.0,0.0,1.0,0.0,2336
0.54728556,0.7790967,0.0,1.0,0.0,0.0,1.0,0.0,2337
0.5470192,0.7753749,0.0,1.0,0.0,0.0,1.0,0.0,2338
0.55911577,0.775303,0.0,0.0052301707,0.0,0.0,1.0,0.0,2339
0.5591506,0.7790166,0.0,0.008458415,0.0,0.0,1.0,0.0,2340
0.55919373,0.78272593,0.0,1.0,0.0,0.0,1.0,0.0,2341
0.55924225,0.7869315,0.0,1.0,0.0,0.0,1.0,0.0,2342
0.57444185,0.78668207,0.0,0.0067005344,0.0,0.0,1.0,0.0,2343
0.5745148,0.79046816,0.0,1.0,0.0,0.0,1.0,0.0,2344
0.57467026,0.79437524,0.0,1.0,0.0,0.0,1.0,0.0,2345
0.58641225,0.7941237,0.0,1.0,0.0,0.0,1.0,0.0,2346
0.58662206,0.79029316,0.0,1.0,0.0,0.0,1.0,0.0,2347
0.5865387,0.78642523,0.0,1.0,0.0,0.0,1.0,0.0,2348
0.5976142,0.7862848,0.0,1.0,0.0,0.0,1.0,0.0,2349
0.59754103,0.79008824,0.0,1.0,0.0,0.0,1.0,0.0,2350
0.5364759,0.79501873,0.0,1.0,0.0,0.0,1.0,0.0,2351
0.59756315,0.7939281,0.0,1.0,0.0,0.0,1.0,0.0,2352
0.5364077,0.7910813,0.0,1.0,0.0,0.0,1.0,0.0,2353
0.5362118,0.7874134,0.0,1.0,0.0,0.0,1.0,0.0,2354
0.54738927,0.7872556,0.0,1.0,0.0,0.0,1.0,0.0,2355
0.54738367,0.7909036,0.0,1.0,0.0,0.0,1.0,0.0,2356
0.5474804,0.79469764,0.0,1.0,0.0,0.0,1.0,0.0,2357
0.5595037,0.7946617,0.0,1.0,0.0,0.0,1.0,0.0,2358
0.55950415,0.7907092,0.0,1.0,0.0,0.0,1.0,0.0,2359
0.6217739,0.80674326,0.0,1.0,0.0,0.0,0.0,1.0,2360
0.62222695,0.8323551,0.0,1.0,0.0,0.0,0.0,1.0,2361
0.6223279,0.8410367,0.0,1.0,0.0,0.0,0.0,1.0,2362
0.6116541,0.8386562,0.0,1.0,0.0,0.0,0.0,1.0,2363
0.61128265,0.84409964,0.0,1.0,0.0,0.0,0.0,1.0,2364
0.5945933,0.83720773,0.0,1.0,0.0,0.0,0.0,1.0,2365
0.5939827,0.8311985,0.0,1.0,0.0,0.0,0.0,1.0,2366
0.60084826,0.8353225,0.0,1.0,0.0,0.0,0.0,1.0,2367
0.6004802,0.8250549,0.0,1.0,0.0,0.0,0.0,1.0,2368
0.59152186,0.82386005,0.0,1.0,0.0,0.0,0.0,1.0,2369
0.6003229,0.8169372,0.0,1.0,0.0,0.0,0.0,1.0,2370
0.6110629,0.8034316,0.0,1.0,0.0,0.0,0.0,1.0,2371
0.592764,0.8171124,0.0,1.0,0.0,0.0,0.0,1.0,2372
0.5852855,0.81696445,0.0,1.0,0.0,0.0,0.0,1.0,2373
0.58319503,0.8104107,0.0,1.0,0.0,0.0,0.0,1.0,2374
0.60022426,0.8068573,0.0,1.0,0.0,0.0,0.0,1.0,2375
0.59157807,0.8037474,0.0,1.0,0.0,0.0,0.0,1.0,2376
0.5800451,0.80371094,0.0,1.0,0.0,0.0,0.0,1.0,2377
0.6072135,0.810194,0.0,1.0,0.0,0.0,0.0,1.0,2378
0.60715985,0.8168415,0.0,1.0,0.0,0.0,0.0,1.0,2379
0.6179008,0.8166326,0.0,1.0,0.0,0.0,0.0,1.0,2380
0.60745436,0.82790613,0.0,1.0,0.0,0.0,0.0,1.0,2381
0.5938644,0.8503437,0.0,1.0,0.0,1.0,0.0,0.0,2382
0.61678904,0.888146,0.0,1.0,0.0,0.0,0.0,1.0,2383
0.6136127,0.89199835,0.0,1.0,0.0,0.0,0.0,1.0,2384
0.6051151,0.8887733,0.0,1.0,0.0,0.0,0.0,1.0,2385
0.59664136,0.8848263,0.0,1.0,0.0,0.0,0.0,1.0,2386
0.6074944,0.88388985,0.0,1.0,0.0,0.0,0.0,1.0,2387
0.60946333,0.87877035,0.0,1.0,0.0,0.0,0.0,1.0,2388
0.61189723,0.8736388,0.0,1.0,0.0,0.0,0.0,1.0,2389
0.6140078,0.8683813,0.0,1.0,0.0,0.0,0.0,1.0,2390
0.5990028,0.87392193,0.0,1.0,0.0,0.0,0.0,1.0,2391
0.5908508,0.8702676,0.0,1.0,0.0,0.0,0.0,1.0,2392
0.59867895,0.85280836,0.0,1.0,0.0,1.0,0.0,0.0,2393
0.58525646,0.86909866,0.0,1.0,0.0,0.0,0.0,1.0,2394
0.5906472,0.8638182,0.0,1.0,0.0,0.0,0.0,1.0,2395
0.592776,0.8587399,0.0,1.0,0.0,0.0,0.0,1.0,2396
0.6239218,0.8954895,0.0,1.0,0.0,0.0,0.0,1.0,2397
0.6028013,0.8661544,0.0,1.0,0.0,0.0,0.0,1.0,2398
0.6061019,0.85839766,0.0,1.0,0.0,0.0,0.0,1.0,2399
0.6145145,0.8610796,0.0,1.0,0.0,0.0,0.0,1.0,2400
0.62081224,0.86454505,0.0,1.0,0.0,0.0,0.0,1.0,2401
0.62362784,0.8747086,0.0,1.0,0.0,0.0,0.0,1.0,2402
0.6238087,0.8867285,0.0,1.0,0.0,0.0,0.0,1.0,2403
0.6188853,0.8769379,0.0,1.0,0.0,0.0,0.0,1.0,2404
0.61785036,0.88254607,0.0,1.0,0.0,0.0,0.0,1.0,2405
0.5658567,0.8458685,0.0,1.0,0.0,1.0,0.0,0.0,2406
0.5466793,0.8177839,0.0,1.0,0.0,1.0,0.0,0.0,2407
0.5460104,0.8211705,0.0,1.0,0.0,1.0,0.0,0.0,2408
0.55547416,0.8280702,0.0,1.0,0.0,1.0,0.0,0.0,2409
0.56440645,0.8311772,0.0,1.0,0.0,1.0,0.0,0.0,2410
0.56281435,0.82820433,0.0,1.0,0.0,1.0,0.0,0.0,2411
0.5612382,0.8251533,0.0,1.0,0.0,1.0,0.0,0.0,2412
0.5596718,0.82213694,0.0,1.0,0.0,1.0,0.0,0.0,2413
0.55793065,0.8192744,0.0,1.0,0.0,1.0,0.0,0.0,2414
0.5619451,0.8469949,0.0,1.0,0.0,1.0,0.0,0.0,2415
0.56981516,0.82257116,0.0,1.0,0.0,1.0,0.0,0.0,2416
0.5762839,0.8299969,0.0,1.0,0.0,0.0,0.0,0.0,2417
0.5735699,0.8329537,0.0,1.0,0.0,1.0,0.0,0.0,2418
0.56926584,0.8376606,0.0,1.0,0.0,1.0,0.0,0.0,2419
0.5722032,0.8416084,0.0,1.0,0.0,1.0,0.0,0.0,2420
0.5852513,0.8439354,0.0,1.0,0.0,1.0,0.0,0.0,2421
0.5782876,0.84638965,0.0,1.0,0.0,1.0,0.0,0.0,2422
0.58440244,0.8513313,0.0,1.0,0.0,1.0,0.0,0.0,2423
0.5748404,0.85391366,0.0,1.0,0.0,1.0,0.0,0.0,2424
0.5533607,0.83968014,0.0,1.0,0.0,1.0,0.0,0.0,2425
0.57755595,0.857119,0.0,1.0,0.0,1.0,0.0,0.0,2426
0.58141536,0.85725516,0.0,1.0,0.0,1.0,0.0,0.0,2427
0.5846126,0.8587953,0.0,1.0,0.0,1.0,0.0,0.0,2428
0.5857768,0.8349798,0.0,1.0,0.0,0.0,0.0,0.0,2429
0.5811317,0.8669359,0.0,1.0,0.0,1.0,0.0,0.0,2430
0.5775496,0.8636417,0.0,1.0,0.0,1.0,0.0,0.0,2431
0.57758987,0.8687358,0.0,1.0,0.0,1.0,0.0,0.0,2432
0.54336876,0.83008707,0.0,1.0,0.0,0.0,0.0,0.0,2433
0.53926176,0.8191639,0.0,1.0,0.0,0.0,0.0,0.0,2434
0.53992003,0.80991703,0.0,1.0,0.0,0.0,0.0,0.0,2435
0.5543963,0.836108,0.0,1.0,0.0,1.0,0.0,0.0,2436
0.548626,0.8116343,0.0,1.0,0.0,0.0,0.0,0.0,2437
0.572109,0.8198501,0.0,1.0,0.0,0.0,0.0,0.0,2438
0.544675,0.8275752,0.0,1.0,0.0,1.0,0.0,0.0,2439
0.5385644,0.82295763,0.0,1.0,0.0,0.0,0.0,0.0,2440
0.53830826,0.81594765,0.0,1.0,0.0,1.0,0.0,0.0,2441
0.5390256,0.8125907,0.0,1.0,0.0,1.0,0.0,0.0,2442
0.54737407,0.81452614,0.0,1.0,0.0,1.0,0.0,0.0,2443
0.53000265,0.8150073,0.0,1.0,0.0,0.0,1.0,0.0,2444
0.5210562,0.8055018,0.0,1.0,0.0,0.0,1.0,0.0,2445
0.51466626,0.80205643,0.0,1.0,0.0,0.0,1.0,0.0,2446
0.51432663,0.8050204,0.0,1.0,0.0,0.0,1.0,0.0,2447
0.5147279,0.80884147,0.0,1.0,0.0,0.0,1.0,0.0,2448
0.5266532,0.81425506,0.0,1.0,0.0,0.0,1.0,0.0,2449
0.5280236,0.81805956,0.0,1.0,0.0,0.0,1.0,0.0,2450
0.52742845,0.82090026,0.0,1.0,0.0,0.0,1.0,0.0,2451
0.52215487,0.8180671,0.0,1.0,0.0,0.0,1.0,0.0,2452
0.5205054,0.8133912,0.0,1.0,0.0,0.0,1.0,0.0,2453
0.5286782,0.81037563,0.0,1.0,0.0,0.0,1.0,0.0,2454
0.52096975,0.809547,0.0,1.0,0.0,0.0,1.0,0.0,2455
0.528729,0.8072438,0.0,1.0,0.0,0.0,1.0,0.0,2456
0.5103047,0.7962213,0.0,1.0,0.0,0.0,1.0,0.0,2457
0.50275356,0.7972056,0.0,1.0,0.0,0.0,1.0,0.0,2458
0.5073489,0.7941502,0.0,1.0,0.0,0.0,1.0,0.0,2459
0.45267013,0.7778914,0.0,1.0,0.0,0.0,1.0,0.0,2460
0.49164638,0.78377485,0.0,1.0,0.0,0.0,1.0,0.0,2461
0.49159336,0.7763141,0.0,1.0,0.0,0.0,1.0,0.0,2462
0.50024736,0.77613205,0.0,1.0,0.0,0.0,1.0,0.0,2463
0.50025094,0.78375816,0.0,1.0,0.0,0.0,1.0,0.0,2464
0.5005851,0.78826636,0.0,1.0,0.0,0.0,1.0,0.0,2465
0.5083595,0.78819233,0.0,1.0,0.0,0.0,1.0,0.0,2466
0.50900215,0.783533,0.0,1.0,0.0,0.0,1.0,0.0,2467
0.5104623,0.7797415,0.0,1.0,0.0,0.0,1.0,0.0,2468
0.46316707,0.7800035,0.0,1.0,0.0,0.0,1.0,0.0,2469
0.5083149,0.77601844,0.0,1.0,0.0,0.0,1.0,0.0,2470
0.5164708,0.77581686,0.0,1.0,0.0,0.0,1.0,0.0,2471
0.51655394,0.7834156,0.0,1.0,0.0,0.0,1.0,0.0,2472
0.5167173,0.78769,0.0,1.0,0.0,0.0,1.0,0.0,2473
0.52537924,0.7978179,0.0,1.0,0.0,0.0,1.0,0.0,2474
0.5249719,0.7912793,0.0,1.0,0.0,0.0,1.0,0.0,2475
0.5249457,0.7875232,0.0,1.0,0.0,0.0,1.0,0.0,2476
0.52482164,0.7833297,0.0,1.0,0.0,0.0,1.0,0.0,2477
0.5247391,0.77949715,0.0,1.0,0.0,0.0,1.0,0.0,2478
0.5246624,0.77570283,0.0,1.0,0.0,0.0,0.0,0.0,2479
0.47407383,0.78465647,0.0,1.0,0.0,0.0,1.0,0.0,2480
0.52461094,0.77156633,0.0,1.0,0.0,0.0,1.0,0.0,2481
0.5246037,0.7676832,0.0,1.0,0.0,0.0,1.0,0.0,2482
0.5245767,0.7638328,0.0,1.0,0.0,0.0,1.0,0.0,2483
0.5163503,0.7639796,0.0,1.0,0.0,0.0,1.0,0.0,2484
0.5163469,0.77165467,0.0,1.0,0.0,0.0,1.0,0.0,2485
0.50824326,0.7718725,0.0,1.0,0.0,0.0,1.0,0.0,2486
0.50824314,0.76800627,0.0,1.0,0.0,0.0,1.0,0.0,2487
0.5081389,0.76415086,0.0,1.0,0.0,0.0,1.0,0.0,2488
0.5001505,0.7642714,0.0,1.0,0.0,0.0,1.0,0.0,2489
0.47386533,0.7788852,0.0,1.0,0.0,0.0,1.0,0.0,2490
0.50017905,0.76803935,0.0,1.0,0.0,0.0,1.0,0.0,2491
0.50026643,0.7718728,0.0,1.0,0.0,0.0,1.0,0.0,2492
0.49140906,0.77214634,0.0,1.0,0.0,0.0,1.0,0.0,2493
0.4915919,0.7644518,0.0,1.0,0.0,0.0,1.0,0.0,2494
0.48309514,0.77181846,0.0,1.0,0.0,0.0,1.0,0.0,2495
0.4819403,0.7764457,0.0,1.0,0.0,0.0,1.0,0.0,2496
0.48208973,0.7802902,0.0,1.0,0.0,0.0,1.0,0.0,2497
0.48189422,0.7843397,0.0,1.0,0.0,0.0,1.0,0.0,2498
0.4803679,0.7883426,0.0,1.0,0.0,0.0,1.0,0.0,2499
0.4930537,0.78718567,0.0,1.0,0.0,0.0,1.0,0.0,2500
0.4023446,0.76974803,0.0,1.0,0.0,1.0,0.0,0.0,2501
0.3866887,0.76506567,0.0,1.0,0.0,1.0,0.0,0.0,2502
0.37166363,0.7616881,0.0,1.0,0.0,1.0,0.0,0.0,2503
0.3602211,0.75489694,0.0,1.0,0.0,1.0,0.0,0.0,2504
0.35597104,0.75839627,0.0,1.0,0.0,1.0,0.0,0.0,2505
0.34835905,0.7641714,0.0,1.0,0.0,1.0,0.0,0.0,2506
0.3359434,0.765829,0.0,1.0,0.0,1.0,0.0,0.0,2507
0.32991815,0.76985157,0.0,1.0,0.0,1.0,0.0,0.0,2508
0.34315908,0.77710176,0.0,1.0,0.0,0.0,0.0,0.0,2509
0.33162475,0.777123,0.0,1.0,0.0,0.0,0.0,0.0,2510
0.35028532,0.7669437,0.0,1.0,0.0,0.0,0.0,0.0,2511
0.36267656,0.76125747,0.0,1.0,0.0,0.0,0.0,0.0,2512
0.36526525,0.7633758,0.0,1.0,0.0,0.0,0.0,0.0,2513
0.366244,0.765441,0.0,1.0,0.0,0.0,0.0,0.0,2514
0.35664305,0.76411307,0.0,1.0,0.0,0.0,0.0,0.0,2515
0.3581512,0.7661705,0.0,1.0,0.0,0.0,0.0,0.0,2516
0.35038722,0.7718261,0.0,1.0,0.0,0.0,0.0,0.0,2517
0.3481404,0.7765371,0.0,1.0,0.0,0.0,0.0,0.0,2518
0.3699067,0.72044843,0.0,1.0,0.0,1.0,0.0,0.0,2519
0.40144077,0.7667114,0.0,1.0,0.0,1.0,0.0,0.0,2520
0.3948173,0.7614239,0.0,1.0,0.0,1.0,0.0,0.0,2521
0.38971728,0.75867236,0.0,1.0,0.0,1.0,0.0,0.0,2522
0.38467005,0.7566507,0.0,1.0,0.0,1.0,0.0,0.0,2523
0.38363743,0.7503149,0.0,1.0,0.0,1.0,0.0,0.0,2524
0.37967476,0.75389314,0.0,1.0,0.0,1.0,0.0,0.0,2525
0.3753188,0.7499332,0.0,1.0,0.0,1.0,0.0,0.0,2526
0.36985448,0.74565625,0.0,1.0,0.0,1.0,0.0,0.0,2527
0.3663838,0.733479,0.0,1.0,0.0,1.0,0.0,0.0,2528
0.35921344,0.73458993,0.0,1.0,0.0,1.0,0.0,0.0,2529
0.36703882,0.72410965,0.0,1.0,0.0,1.0,0.0,0.0,2530
0.35311103,0.7377036,0.0,1.0,0.0,1.0,0.0,0.0,2531
0.36103192,0.7413665,0.0,1.0,0.0,1.0,0.0,0.0,2532
0.3620891,0.7465178,0.0,1.0,0.0,1.0,0.0,0.0,2533
0.36218083,0.7516227,0.0,1.0,0.0,1.0,0.0,0.0,2534
0.35690817,0.7500954,0.0,1.0,0.0,1.0,0.0,0.0,2535
0.35379773,0.74465376,0.0,1.0,0.0,1.0,0.0,0.0,2536
0.34704188,0.74454755,0.0,1.0,0.0,1.0,0.0,0.0,2537
0.34955436,0.7530338,0.0,1.0,0.0,1.0,0.0,0.0,2538
0.3442746,0.75802356,0.0,1.0,0.0,1.0,0.0,0.0,2539
0.33729064,0.7542181,0.0,1.0,0.0,1.0,0.0,0.0,2540
0.37419,0.72808814,0.0,1.0,0.0,1.0,0.0,0.0,2541
0.34134772,0.7461783,0.0,1.0,0.0,1.0,0.0,0.0,2542
0.3396031,0.73917097,0.0,1.0,0.0,1.0,0.0,0.0,2543
0.33133793,0.7463941,0.0,1.0,0.0,1.0,0.0,0.0,2544
0.33373365,0.73801064,0.0,1.0,0.0,1.0,0.0,0.0,2545
0.33114868,0.73354936,0.0,1.0,0.0,1.0,0.0,0.0,2546
0.32690394,0.74175966,0.0,0.0046992106,0.0,1.0,0.0,0.0,2547
0.32366222,0.7383196,1.0,0.0017836825,0.0,1.0,0.0,0.0,2548
